# Time(s) Real Imag
9.8028971354e-04 2.0219590516e-03 -3.4611746084e-04
9.8029785156e-04 1.2962979997e-03 -4.6041538246e-03
9.8030598958e-04 -1.4182829217e-03 8.1457624459e-04
9.8031412760e-04 -3.0819839956e-03 1.2845795004e-02
9.8032226563e-04 -8.8395122981e-03 2.9619544463e-03
9.8033040365e-04 8.2004470296e-03 1.2386755443e-02
9.8033854167e-04 1.4881927341e-02 -3.5784882823e-03
9.8034667969e-04 -1.1947743598e-05 -1.8606873728e-02
9.8035481771e-04 5.9660523340e-03 4.3323077720e-03
9.8036295573e-04 5.1786498595e-03 -3.8496792730e-03
9.8037109375e-04 6.3698286077e-03 -7.8754133336e-03
9.8037923177e-04 2.0833733419e-02 -9.3991686993e-03
9.8038736979e-04 1.1322346983e-02 -1.9073966581e-02
9.8039550781e-04 -8.7230722852e-04 7.0606992416e-04
9.8040364583e-04 -6.2151105879e-03 -6.7760817036e-03
9.8041178385e-04 -8.8842273732e-03 -5.8509890432e-03
9.8041992188e-04 -6.2172007125e-03 2.0448497807e-02
9.8042805990e-04 -7.3485831481e-03 -1.2653226648e-03
9.8043619792e-04 -5.7822855037e-03 -1.5086984364e-02
9.8044433594e-04 -8.0210124713e-03 -3.1817774007e-03
9.8045247396e-04 1.8956205464e-04 4.2679393806e-03
9.8046061198e-04 6.4809336343e-03 2.2167121758e-02
9.8046875000e-04 -1.1626988234e-02 1.2198839394e-02
9.8047688802e-04 -1.0347567685e-02 -1.6566085357e-02
9.8048502604e-04 -5.9340561957e-03 -1.1447403478e-02
9.8049316406e-04 -5.8404076729e-03 6.1914433322e-03
9.8050130208e-04 1.9742443561e-02 5.0817155496e-04
9.8050944010e-04 2.2212109121e-02 -1.1847930113e-02
9.8051757813e-04 2.5639486848e-03 -6.8787991625e-03
9.8052571615e-04 -1.1330168996e-03 -1.0166592275e-02
9.8053385417e-04 7.7528493567e-04 -1.8422971538e-02
9.8054199219e-04 -1.0285986987e-03 -8.1951083086e-04
9.8055013021e-04 -9.9168543093e-03 4.9218932972e-03
9.8055826823e-04 -8.7577274532e-03 -6.8645645291e-03
9.8056640625e-04 3.0523475331e-03 3.8463761677e-03
9.8057454427e-04 1.1662152780e-02 6.0050750518e-03
9.8058268229e-04 1.5178717038e-02 -1.2854609493e-02
9.8059082031e-04 -1.4606256815e-03 -1.3139091464e-02
9.8059895833e-04 -1.4673647862e-02 -2.9755391461e-03
9.8060709635e-04 -1.6484183297e-03 -6.8006951895e-04
9.8061523438e-04 3.3546879542e-03 1.9572336869e-03
9.8062337240e-04 -1.4746042649e-02 9.2643793974e-03
9.8063151042e-04 -2.3142922851e-02 9.1540944380e-03
9.8063964844e-04 -2.5106062374e-03 -7.4263514434e-03
9.8064778646e-04 1.1434217233e-02 -1.3226445455e-02
9.8065592448e-04 6.4015708032e-03 -2.9902439237e-03
9.8066406250e-04 8.6639305516e-03 2.7772691430e-03
9.8067220052e-04 8.3370812445e-03 9.5586384548e-03
9.8068033854e-04 3.8671942927e-03 5.9343247628e-03
9.8068847656e-04 9.0818152752e-03 -9.2231619698e-03
9.8069661458e-04 1.1406597589e-02 -1.0693800578e-02
9.8070475260e-04 3.4425575296e-03 2.0995974897e-03
9.8071289063e-04 -2.3018252613e-03 8.0080792071e-03
9.8072102865e-04 4.6232282023e-03 -5.4479498927e-03
9.8072916667e-04 1.0257072377e-02 -1.2123613924e-02
9.8073730469e-04 3.7186010634e-03 -1.2904508210e-02
9.8074544271e-04 -3.5048536618e-03 -1.2997633729e-02
9.8075358073e-04 -7.7304609385e-03 1.2923341208e-02
9.8076171875e-04 -3.1042546784e-03 1.7027061729e-02
9.8076985677e-04 1.6059058666e-02 -1.1451131787e-03
9.8077799479e-04 1.9861024019e-02 8.3059855331e-03
9.8078613281e-04 -2.2649460007e-03 8.1373415284e-03
9.8079427083e-04 -5.7441630649e-03 -3.9849927088e-03
9.8080240885e-04 2.6510309894e-03 -1.4734013553e-02
9.8081054688e-04 -6.7717686364e-03 -2.0396108519e-02
9.8081868490e-04 -8.4140185406e-03 -7.8594624177e-03
9.8082682292e-04 -1.2674120827e-02 -1.3225544905e-02
9.8083496094e-04 -1.5213398514e-02 -1.1216074691e-02
9.8084309896e-04 1.8636497569e-03 5.7368647529e-03
9.8085123698e-04 -5.2032981133e-03 -5.8674434036e-03
9.8085937500e-04 -7.3142343340e-03 -4.1029401390e-03
9.8086751302e-04 1.0513654092e-02 3.8025465163e-03
9.8087565104e-04 3.9005498982e-03 -8.7683509320e-03
9.8088378906e-04 3.9498205888e-03 -7.3184969402e-03
9.8089192708e-04 -8.3085149122e-04 -5.2055114710e-04
9.8090006510e-04 -1.1995768934e-02 5.9041629092e-03
9.8090820313e-04 8.4532990226e-03 1.2316563479e-02
9.8091634115e-04 8.5665763284e-03 3.2878503056e-03
9.8092447917e-04 -6.5461554789e-03 -7.9978058131e-03
9.8093261719e-04 -3.3947986648e-03 -8.4909562254e-03
9.8094075521e-04 -4.5510497701e-03 -6.1152139215e-03
9.8094889323e-04 3.5297983484e-03 -3.4240911713e-03
9.8095703125e-04 4.2067701423e-03 4.1621961112e-03
9.8096516927e-04 -1.3039364703e-02 -7.0363874502e-04
9.8097330729e-04 -1.0588104543e-02 -4.4072451479e-03
9.8098144531e-04 2.5385346098e-03 4.3408598209e-03
9.8098958333e-04 5.3190269103e-03 -5.9502885242e-03
9.8099772135e-04 -4.3608802002e-03 1.0776057539e-03
9.8100585938e-04 -1.0720990638e-02 1.4046171094e-02
9.8101399740e-04 6.9401941402e-03 -1.2434677398e-02
9.8102213542e-04 1.7266532979e-02 -8.7798876190e-03
9.8103027344e-04 -6.0635086787e-03 1.0965219385e-02
9.8103841146e-04 -1.9002939555e-02 1.8364503124e-03
9.8104654948e-04 -2.0134868927e-03 4.0302567333e-03
9.8105468750e-04 8.7512871506e-04 -1.6861370292e-03
9.8106282552e-04 -3.3297953648e-03 -1.0423058649e-02
9.8107096354e-04 6.9760357082e-03 -2.6853321895e-03
9.8107910156e-04 1.6290623702e-04 -6.2250301016e-03
9.8108723958e-04 -7.3032454474e-03 4.1161897960e-03
9.8109537760e-04 3.5139395777e-03 2.0365301972e-02
9.8110351563e-04 2.2161746558e-03 4.2103131194e-03
9.8111165365e-04 -4.9557761164e-03 -1.5849318019e-03
9.8111979167e-04 -7.1874118909e-03 1.3632795019e-02
9.8112792969e-04 -8.6938194555e-03 1.4878343822e-03
9.8113606771e-04 -6.4776385447e-03 -1.2914382582e-02
9.8114420573e-04 5.4226016722e-04 6.5603443102e-05
9.8115234375e-04 5.8309702337e-03 -1.5327602804e-03
9.8116048177e-04 -9.7549027026e-03 -9.4675549080e-03
9.8116861979e-04 -8.0866485040e-03 -1.3370744429e-03
9.8117675781e-04 2.3703862624e-02 -6.9705814360e-03
9.8118489583e-04 1.1730718522e-02 -6.2749626275e-03
9.8119303385e-04 -6.9358790579e-03 9.5181480058e-03
9.8120117188e-04 1.1367239654e-02 -2.3127373533e-03
9.8120930990e-04 5.7414943482e-03 -1.1853671291e-02
9.8121744792e-04 -3.2967812393e-03 5.6227149101e-03
9.8122558594e-04 -1.1050592088e-03 -3.4306171929e-03
9.8123372396e-04 -3.4879739762e-03 -2.5964920559e-02
9.8124186198e-04 9.5340268644e-03 -1.5096621189e-02
9.8125000000e-04 -1.6994937739e-03 -4.7823585717e-03
9.8125813802e-04 -1.0688528259e-02 -8.4308870029e-03
9.8126627604e-04 8.4724198654e-03 8.8080300146e-04
9.8127441406e-04 -1.0087769865e-02 1.1292857297e-02
9.8128255208e-04 -1.7110325378e-02 4.0235875181e-03
9.8129069010e-04 -1.1402972072e-03 -4.0392496053e-03
9.8129882813e-04 -1.3731301720e-02 1.6470326309e-03
9.8130696615e-04 -7.2618481860e-03 -4.5927363712e-03
9.8131510417e-04 2.3650902618e-03 -3.1473268411e-03
9.8132324219e-04 -3.5171812094e-03 1.4202935477e-02
9.8133138021e-04 -5.0816304087e-03 -3.7901484330e-03
9.8133951823e-04 -1.3407133503e-02 -6.3737499568e-03
9.8134765625e-04 3.4927213319e-03 2.5526798510e-03
9.8135579427e-04 1.0997508199e-02 -1.9897092149e-02
9.8136393229e-04 -1.3605624137e-02 5.1398585808e-03
9.8137207031e-04 -6.6213781385e-03 1.1376771478e-02
9.8138020833e-04 2.2743298221e-03 -2.4781283883e-02
9.8138834635e-04 -1.1344979476e-02 3.8176712638e-03
9.8139648438e-04 -1.1299651858e-02 1.2319402237e-02
9.8140462240e-04 -4.3596429574e-03 -1.2812013289e-02
9.8141276042e-04 -9.7930815587e-03 -2.1695208551e-03
9.8142089844e-04 -7.1882205253e-03 9.9392101983e-03
9.8142903646e-04 1.6315707917e-02 2.1218874279e-02
9.8143717448e-04 7.4743554343e-03 5.0567190459e-03
9.8144531250e-04 -1.3255435396e-02 -1.3591953891e-02
9.8145345052e-04 -2.8775285494e-03 4.3169001050e-03
9.8146158854e-04 -8.0160881609e-03 9.2365762046e-03
9.8146972656e-04 -1.7362982221e-03 1.2101046758e-02
9.8147786458e-04 1.4358446188e-02 1.7634365960e-03
9.8148600260e-04 -4.5381010511e-03 -1.8425280050e-02
9.8149414062e-04 -1.2983542759e-02 -8.6828975159e-03
9.8150227865e-04 -1.2670381185e-02 -4.6587455655e-03
9.8151041667e-04 -1.1498724563e-02 6.5343304892e-03
9.8151855469e-04 -4.5161631703e-04 1.7092425466e-02
9.8152669271e-04 7.1258874566e-03 8.1137437928e-03
9.8153483073e-04 2.3255696860e-02 1.6256388749e-02
9.8154296875e-04 2.1826540976e-02 1.6775942445e-03
9.8155110677e-04 9.1525183924e-03 -1.5341712267e-02
9.8155924479e-04 4.7336278884e-03 6.4774002061e-03
9.8156738281e-04 -9.8730481853e-03 -1.2872129041e-03
9.8157552083e-04 -1.0082030268e-02 -2.1771683806e-02
9.8158365885e-04 1.0810987328e-03 -8.3621242752e-03
9.8159179687e-04 1.6391678208e-02 -5.0044859283e-04
9.8159993490e-04 1.7480709324e-02 -8.5114653869e-03
9.8160807292e-04 -1.1870812113e-02 -1.0499187722e-02
9.8161621094e-04 -4.4714517906e-03 -3.4076376364e-03
9.8162434896e-04 1.2870481695e-02 -5.8340452014e-04
9.8163248698e-04 -3.3098405747e-03 -8.5178623664e-03
9.8164062500e-04 -2.1297362179e-04 -3.7269485653e-03
9.8164876302e-04 4.7073331877e-03 1.8459821923e-03
9.8165690104e-04 -8.2967696850e-03 -1.8104891574e-02
9.8166503906e-04 -9.5065437973e-03 -1.4990442047e-02
9.8167317708e-04 6.8574225784e-03 2.8550348554e-03
9.8168131510e-04 1.5364907025e-02 -1.1522269617e-02
9.8168945312e-04 -5.6711664114e-04 -8.1045985434e-03
9.8169759115e-04 -1.3917516298e-02 6.0477665137e-03
9.8170572917e-04 -1.8219361874e-02 -6.0651916386e-04
9.8171386719e-04 -1.2771025685e-02 3.7336458529e-03
9.8172200521e-04 -2.8761491359e-03 1.1639943668e-02
9.8173014323e-04 -2.7368264141e-03 2.0871350426e-02
9.8173828125e-04 5.5387975347e-03 1.4373926808e-02
9.8174641927e-04 2.8354514350e-03 -1.1014174373e-02
9.8175455729e-04 -6.3374047198e-03 -1.3168197761e-02
9.8176269531e-04 2.0640364509e-03 -1.2281675948e-02
9.8177083333e-04 1.7046804560e-03 -1.0621968669e-02
9.8177897135e-04 -1.9732248854e-03 -2.9356228174e-03
9.8178710937e-04 -7.1106590017e-04 -1.1969773206e-03
9.8179524740e-04 7.1466358256e-03 7.8780804473e-03
9.8180338542e-04 1.3575317573e-02 6.8979810983e-03
9.8181152344e-04 1.1592115312e-02 7.6538161398e-03
9.8181966146e-04 7.8203338491e-03 -1.9601602066e-03
9.8182779948e-04 -1.6167565894e-02 -2.0467875925e-02
9.8183593750e-04 4.0990367489e-03 3.5150742414e-04
9.8184407552e-04 3.6652114034e-02 -6.7031296013e-03
9.8185221354e-04 -6.5184660614e-03 -2.1364040797e-02
9.8186035156e-04 1.3266213927e-04 1.3484255099e-02
9.8186848958e-04 1.9222561924e-02 8.8663521553e-03
9.8187662760e-04 -2.0660244557e-02 -1.7010959170e-02
9.8188476562e-04 -3.0272332588e-04 -1.5078801370e-02
9.8189290365e-04 1.2707466939e-02 -9.1210209193e-03
9.8190104167e-04 -3.9906516472e-03 -2.6746283125e-03
9.8190917969e-04 9.1888244217e-03 -7.0992173350e-03
9.8191731771e-04 1.3092921121e-03 -7.2662231378e-03
9.8192545573e-04 2.0691986130e-03 5.0230734298e-03
9.8193359375e-04 -1.5998712219e-03 2.1272767222e-02
9.8194173177e-04 -9.9365992574e-03 1.9413527237e-02
9.8194986979e-04 1.1645172839e-02 9.4985672791e-04
9.8195800781e-04 3.3845905310e-03 1.0301720108e-02
9.8196614583e-04 2.9916049793e-03 7.5344918270e-03
9.8197428385e-04 1.7368339997e-02 -6.8513775026e-03
9.8198242187e-04 6.1138457117e-03 -6.4231691412e-03
9.8199055990e-04 1.4148846931e-02 -1.6640342657e-02
9.8199869792e-04 8.1384923450e-03 1.7732432229e-03
9.8200683594e-04 -6.2166873070e-03 1.9972602344e-03
9.8201497396e-04 1.8178444961e-02 -1.9478151077e-02
9.8202311198e-04 2.0631877200e-02 8.0620922651e-03
9.8203125000e-04 -6.8073050904e-03 6.3164602236e-03
9.8203938802e-04 -1.4372251409e-02 -5.6516939283e-03
9.8204752604e-04 -4.7826434761e-03 5.6822194143e-03
9.8205566406e-04 4.6985659378e-03 -6.3566075503e-03
9.8206380208e-04 5.6239747161e-03 2.7623854458e-04
9.8207194010e-04 -4.2212366552e-04 6.4338428669e-04
9.8208007813e-04 3.6025208312e-03 -5.7855625182e-03
9.8208821615e-04 5.1702038045e-03 5.5907176742e-03
9.8209635417e-04 -6.6972678943e-03 -3.6467191794e-03
9.8210449219e-04 -2.9498759155e-03 7.0028251370e-03
9.8211263021e-04 -3.2572244073e-03 1.4058716886e-02
9.8212076823e-04 -3.5026311425e-03 -6.6879000525e-03
9.8212890625e-04 2.1865106398e-02 1.9892746614e-03
9.8213704427e-04 1.7158100123e-02 5.3833547825e-03
9.8214518229e-04 5.0293544658e-03 -7.7139352341e-03
9.8215332031e-04 1.5719688698e-02 -8.0113500732e-03
9.8216145833e-04 4.6531896993e-03 -2.9392335742e-03
9.8216959635e-04 -2.7333871131e-03 5.3286166382e-03
9.8217773438e-04 5.4121449775e-04 6.9057460846e-03
9.8218587240e-04 2.8900101703e-03 9.8815033261e-03
9.8219401042e-04 6.2199849025e-03 1.0795923426e-02
9.8220214844e-04 1.9914654377e-04 -5.4137682422e-03
9.8221028646e-04 5.4917603503e-03 -1.3007565556e-02
9.8221842448e-04 2.1239377015e-03 2.0187454289e-03
9.8222656250e-04 -1.9538142824e-04 1.0155231648e-02
9.8223470052e-04 1.4212784121e-02 -7.9014141262e-03
9.8224283854e-04 2.1504164610e-03 -1.4051248291e-02
9.8225097656e-04 -1.9692903430e-03 1.9642265443e-03
9.8225911458e-04 4.1015907429e-03 6.7663204868e-04
9.8226725260e-04 -1.7204639235e-03 1.0322871994e-03
9.8227539063e-04 8.1432306722e-03 1.8810073987e-02
9.8228352865e-04 7.0808038669e-03 1.0214407335e-02
9.8229166667e-04 1.4948881643e-03 -1.4567489768e-02
9.8229980469e-04 1.9400017519e-03 -5.4435826912e-03
9.8230794271e-04 -3.6484414256e-03 6.2430342262e-03
9.8231608073e-04 -3.7982015858e-03 -6.5384067390e-03
9.8232421875e-04 -1.6188756652e-02 -5.2933442420e-03
9.8233235677e-04 -1.4756754737e-02 -2.8700036589e-03
9.8234049479e-04 1.3825306457e-03 -8.1209778678e-03
9.8234863281e-04 -1.2433994771e-04 -5.1618602857e-03
9.8235677083e-04 8.5481932509e-03 -4.7169271902e-03
9.8236490885e-04 1.4391809506e-02 7.5336555700e-03
9.8237304688e-04 8.6839834280e-03 4.8834120983e-03
9.8238118490e-04 2.6111449252e-03 -1.5391245841e-02
9.8238932292e-04 -1.3934423365e-03 -4.6889509102e-03
9.8239746094e-04 1.1955299622e-02 -2.7077624877e-04
9.8240559896e-04 8.7191084929e-03 -4.4590928321e-03
9.8241373698e-04 -1.3423251831e-02 3.8649627138e-03
9.8242187500e-04 -2.6136876501e-02 -3.0634815926e-03
9.8243001302e-04 -1.7648599998e-02 1.3452467502e-03
9.8243815104e-04 5.7176949028e-03 1.2832992705e-02
9.8244628906e-04 -4.4508937766e-04 4.2516916006e-03
9.8245442708e-04 7.9082199872e-04 4.2202147426e-03
9.8246256510e-04 7.7423045271e-03 1.3553373503e-02
9.8247070313e-04 -1.5328458266e-02 8.9049629844e-03
9.8247884115e-04 2.6603444180e-03 -8.8133927513e-03
9.8248697917e-04 1.6946494068e-02 -1.9865867057e-02
9.8249511719e-04 4.3918191064e-03 -1.2897238208e-02
9.8250325521e-04 1.6332478836e-02 3.6509416273e-03
9.8251139323e-04 -5.6713213259e-03 1.6289367442e-03
9.8251953125e-04 -1.1234675730e-02 -2.2141019713e-02
9.8252766927e-04 1.1647062881e-02 -1.8918530869e-02
9.8253580729e-04 -1.4038295806e-02 7.1648745783e-04
9.8254394531e-04 -2.0106003992e-02 -1.5685203949e-03
9.8255208333e-04 -5.8813040595e-03 -7.9449374339e-03
9.8256022135e-04 -5.9224260131e-03 -8.3924163341e-03
9.8256835938e-04 -5.1618288341e-03 7.6911574720e-04
9.8257649740e-04 -1.5433936152e-02 6.6670758020e-03
9.8258463542e-04 -6.3575234699e-03 1.0577417901e-03
9.8259277344e-04 -3.2830080578e-03 -5.0835130060e-03
9.8260091146e-04 -8.4288977340e-03 -1.3507405931e-02
9.8260904948e-04 4.4329557269e-03 4.2294979165e-03
9.8261718750e-04 -1.6384036634e-02 1.5177061287e-02
9.8262532552e-04 -1.5782325768e-02 -6.7115883374e-03
9.8263346354e-04 1.3424885331e-02 1.7592800187e-02
9.8264160156e-04 3.1107660771e-03 3.8198828310e-02
9.8264973958e-04 5.7553715841e-03 -4.0463758377e-03
9.8265787760e-04 4.6130879734e-03 -1.6152126229e-02
9.8266601563e-04 -7.4786374223e-03 9.8465524013e-04
9.8267415365e-04 7.4443790296e-03 -5.5159208941e-03
9.8268229167e-04 -2.9945169918e-03 -1.9723460705e-03
9.8269042969e-04 -8.4800637572e-03 8.8229176301e-03
9.8269856771e-04 3.9758941419e-03 -1.0596941907e-02
9.8270670573e-04 -5.4982799742e-03 -2.6045611466e-02
9.8271484375e-04 7.0620210424e-03 -5.1492534838e-03
9.8272298177e-04 1.1344023673e-02 1.1915794486e-02
9.8273111979e-04 -7.2462666262e-03 9.0481407318e-03
9.8273925781e-04 3.1345757078e-03 4.3812826198e-03
9.8274739583e-04 -6.2187087754e-04 3.6757698984e-04
9.8275553385e-04 -1.3031147165e-02 3.4264932017e-03
9.8276367188e-04 3.4348669046e-03 1.1416831595e-02
9.8277180990e-04 -2.7720255104e-04 9.7894475148e-03
9.8277994792e-04 -1.0306288735e-02 -1.9539188072e-03
9.8278808594e-04 2.8357158879e-03 -5.2387511193e-03
9.8279622396e-04 -7.5319632669e-03 -4.1622780985e-03
9.8280436198e-04 -1.8783923050e-02 -9.5691956316e-03
9.8281250000e-04 3.6129573735e-03 -3.0850089499e-03
9.8282063802e-04 1.0487829918e-02 -2.1204672893e-03
9.8282877604e-04 9.1540987340e-03 -7.9423906239e-03
9.8283691406e-04 1.1218726906e-02 4.2423802997e-03
9.8284505208e-04 -7.8583012343e-03 9.3637494201e-04
9.8285319010e-04 -3.2184311209e-03 -8.1102948190e-03
9.8286132813e-04 4.7301432524e-03 1.6361445073e-03
9.8286946615e-04 -1.6530117337e-02 1.2083837139e-04
9.8287760417e-04 -6.8150436579e-03 -1.1182485576e-03
9.8288574219e-04 -9.4678311655e-04 4.1969819099e-03
9.8289388021e-04 -1.4382488228e-02 -5.5612132484e-03
9.8290201823e-04 7.9007735103e-03 -1.4720900656e-02
9.8291015625e-04 1.1717963279e-02 -8.6350357452e-03
9.8291829427e-04 -8.5048563078e-03 7.2075252639e-04
9.8292643229e-04 3.4156322616e-03 2.3047969611e-03
9.8293457031e-04 9.7424469231e-03 -3.6416442277e-03
9.8294270833e-04 -2.1203794337e-03 -3.9124312209e-03
9.8295084635e-04 9.5576064593e-03 1.5914837357e-02
9.8295898438e-04 1.8113086504e-02 1.9592710791e-02
9.8296712240e-04 -2.7919071697e-03 -7.9404886600e-03
9.8297526042e-04 3.3645760834e-04 -9.1758199752e-03
9.8298339844e-04 1.1618620159e-02 6.1603506465e-05
9.8299153646e-04 -1.0052968693e-02 -8.0010406555e-03
9.8299967448e-04 -7.7922877646e-03 2.3923352032e-03
9.8300781250e-04 4.3686972859e-03 1.1591877580e-02
9.8301595052e-04 1.8042623054e-03 4.2956536366e-03
9.8302408854e-04 1.1439043376e-02 3.5886380529e-03
9.8303222656e-04 -4.8551626133e-03 7.9406305344e-03
9.8304036458e-04 -1.5542609495e-02 6.1092007540e-03
9.8304850260e-04 -1.7782540406e-04 1.6325205808e-03
9.8305664063e-04 -6.7541085527e-03 8.7748218395e-03
9.8306477865e-04 3.0846495845e-03 5.6281066050e-03
9.8307291667e-04 1.6145620946e-02 -6.7574887452e-03
9.8308105469e-04 7.3119500890e-04 -9.4382733769e-03
9.8308919271e-04 -1.6080945877e-02 -1.8279082071e-02
9.8309733073e-04 -2.4353608498e-02 -4.4431045146e-03
9.8310546875e-04 2.9949024939e-03 1.4403477838e-02
9.8311360677e-04 1.7419231962e-02 1.4943531421e-03
9.8312174479e-04 4.8960701333e-04 -1.2355118200e-04
9.8312988281e-04 1.1541836635e-02 -4.6328104290e-03
9.8313802083e-04 8.1924286412e-03 -1.1439755639e-02
9.8314615885e-04 1.7073254935e-03 4.4651535007e-03
9.8315429688e-04 6.4635664022e-03 2.6631545880e-03
9.8316243490e-04 -1.2524154040e-02 -1.3041310405e-03
9.8317057292e-04 4.5494167746e-03 1.2175002845e-02
9.8317871094e-04 1.3528772809e-02 1.1532618456e-02
9.8318684896e-04 -1.7720446433e-02 -3.5503525454e-03
9.8319498698e-04 -6.1086028868e-03 -4.8233865178e-03
9.8320312500e-04 6.3700329754e-03 5.3012156957e-03
9.8321126302e-04 2.3690686612e-04 -8.1424200509e-03
9.8321940104e-04 4.1808030320e-03 -1.1519475036e-02
9.8322753906e-04 -5.2569930489e-03 5.0639490712e-03
9.8323567708e-04 -7.3642459213e-03 -5.0383996802e-03
9.8324381510e-04 2.5506543895e-03 -2.0528284653e-03
9.8325195313e-04 5.7052635576e-03 7.1670051111e-03
9.8326009115e-04 -9.9954774524e-03 -1.4550493496e-02
9.8326822917e-04 -1.9660039523e-02 -1.8562500784e-02
9.8327636719e-04 8.5868919669e-03 -4.3875605090e-03
9.8328450521e-04 9.6959237132e-03 5.7866335187e-03
9.8329264323e-04 -8.0892088254e-03 1.2438066747e-02
9.8330078125e-04 2.0989845824e-03 1.1642641132e-02
9.8330891927e-04 -1.6547138267e-03 1.2770905651e-02
9.8331705729e-04 -2.1109833865e-03 7.7956078355e-03
9.8332519531e-04 9.6700087925e-04 -3.7049347261e-03
9.8333333333e-04 -2.2707356955e-04 -1.2121326813e-02
9.8334147135e-04 1.6897592385e-02 -5.2889499820e-03
9.8334960938e-04 7.6060002777e-03 9.1365430096e-03
9.8335774740e-04 -2.8877879292e-03 -4.1454917120e-03
9.8336588542e-04 3.3287028376e-03 -9.2014930778e-03
9.8337402344e-04 -1.0336109588e-02 3.4759259970e-03
9.8338216146e-04 -5.6354399690e-03 -4.9455426219e-03
9.8339029948e-04 4.6875252233e-03 -1.2167679313e-03
9.8339843750e-04 4.0342920796e-03 1.7081779685e-03
9.8340657552e-04 3.0045292184e-04 -3.3647215380e-03
9.8341471354e-04 -1.6506670803e-02 1.7403300430e-02
9.8342285156e-04 4.4963398254e-03 1.6921911509e-02
9.8343098958e-04 1.9047771005e-02 5.1580623467e-03
9.8343912760e-04 -1.9862481483e-02 2.6309299611e-03
9.8344726563e-04 -1.6228086035e-02 -1.6180676301e-02
9.8345540365e-04 1.7799652304e-02 -4.3731370954e-03
9.8346354167e-04 4.6003284028e-03 9.9004357587e-03
9.8347167969e-04 -1.3941424850e-02 -8.8177287455e-03
9.8347981771e-04 7.8400382643e-03 -3.5397097907e-03
9.8348795573e-04 1.7680827516e-02 3.7461748162e-03
9.8349609375e-04 -4.5644204975e-04 2.4621926070e-03
9.8350423177e-04 1.0971912991e-02 8.7211016058e-03
9.8351236979e-04 1.3094994971e-02 -1.5688809504e-03
9.8352050781e-04 -1.1582721225e-02 -8.4804626180e-03
9.8352864583e-04 -1.0073312182e-02 -6.5830918177e-03
9.8353678385e-04 -1.3126419693e-02 5.4925155648e-03
9.8354492187e-04 -1.0756717660e-02 1.7204558404e-02
9.8355305990e-04 7.6450595403e-03 -3.5339799236e-04
9.8356119792e-04 -2.6133189736e-03 -5.4536851155e-03
9.8356933594e-04 -6.1208861296e-03 -3.1671259907e-03
9.8357747396e-04 6.1744678940e-03 -4.8474504810e-03
9.8358561198e-04 5.5979764229e-03 1.0831695256e-02
9.8359375000e-04 7.1031769032e-03 -1.3016392427e-03
9.8360188802e-04 1.7743780830e-02 -8.3382479232e-03
9.8361002604e-04 2.3703928087e-02 1.5955356881e-02
9.8361816406e-04 1.0354747990e-02 1.6706052978e-02
9.8362630208e-04 3.0247342261e-03 6.9469029972e-03
9.8363444010e-04 3.4329995304e-03 -8.8676998987e-03
9.8364257812e-04 -8.3988841578e-03 -1.2008224905e-02
9.8365071615e-04 -1.6251199392e-03 1.1908751208e-02
9.8365885417e-04 9.7668518941e-03 8.7563903842e-03
